Account No,DATE,TRANSACTION DETAILS,VALUE DATE,BALANCE AMT,AMOUNT,TYPE,CATEGORY
KZ67269719619,2024-04-17,GLOVO*ORDER,2024-04-17,-3630130.93,-10920.89,DEBIT,Food & Dining
KZ67269719619,2024-04-17,INSURANCE PAYMENT,2024-04-17,-5099898.43,-6034.15,DEBIT,Loan & Finance
KZ67269719619,2024-04-17,TELE2 KZ PAYMENT,2024-04-17,-5484205.06,-2728.69,DEBIT,Utilities
KZ67269719619,2024-04-17,ALMATY ENERGO ELECTRIC,2024-04-17,-5577823.31,-9781.16,DEBIT,Utilities
KZ67269719619,2024-04-17,TECHNODOM KZ,2024-04-17,-4777607.11,-83837.09,DEBIT,Shopping
KZ67269719619,2024-04-18,SMALL SUPERMARKET,2024-04-18,-5090971.49,-7501.06,DEBIT,Shopping
KZ67269719619,2024-04-18,METRO CASH AND CARRY,2024-04-18,-5066049.67,-19823.07,DEBIT,Shopping
KZ67269719619,2024-04-18,HALYK FINANCE LOAN,2024-04-18,-5046226.61,-83837.09,DEBIT,Loan & Finance
KZ67269719619,2024-04-18,FREEDOM FINANCE EMI,2024-04-18,-3619210.04,-57090.08,DEBIT,Loan & Finance
KZ67269719619,2024-04-18,WOLT DELIVERY,2024-04-18,-4690054.85,-2798.47,DEBIT,Food & Dining
KZ67269719619,2024-04-19,YANDEX GO RIDE,2024-04-19,-5093864.28,-2892.79,DEBIT,Transport
KZ67269719619,2024-04-19,SPOTIFY PREMIUM,2024-04-19,-3959362.85,-1415.5,DEBIT,Entertainment
KZ67269719619,2024-04-19,APTEKA SAINT LUKE,2024-04-19,-5080496.9,-6202.46,DEBIT,Healthcare
KZ67269719619,2024-04-19,ВОДОКАНАЛ PAYMENT,2024-04-19,-3549847.52,-5653.52,DEBIT,Utilities
KZ67269719619,2024-04-19,UNIVERSITY TUITION,2024-04-19,-4297742.34,-83837.09,DEBIT,Education
KZ67269719619,2024-04-19,KFC ALMATY,2024-04-19,-4905330.08,-6644.74,DEBIT,Food & Dining
KZ67269719619,2024-04-19,YOUTUBE PREMIUM,2024-04-19,-4778547.61,-940.5,DEBIT,Entertainment
KZ67269719619,2024-04-20,MAGNUM SUPERMARKET,2024-04-20,-5242384.41,-28309.02,DEBIT,Shopping
KZ67269719619,2024-04-20,HALYK FINANCE LOAN,2024-04-20,-3730234.71,-31721.38,DEBIT,Loan & Finance
KZ67269719619,2024-04-20,WOLT DELIVERY,2024-04-20,-3799504.82,-9130.12,DEBIT,Food & Dining
KZ67269719619,2024-04-20,MAGNUM SUPERMARKET,2024-04-20,-5255752.41,-13368.0,DEBIT,Shopping
KZ67269719619,2024-04-21,LOCAL CAFE,2024-04-21,-3544194.0,-2160.05,DEBIT,Food & Dining
KZ67269719619,2024-04-21,SPOTIFY PREMIUM,2024-04-21,-5067465.17,-1415.5,DEBIT,Entertainment
KZ67269719619,2024-04-21,АЗС SINOOIL FUEL,2024-04-21,-4460860.54,-15223.72,DEBIT,Transport
KZ67269719619,2024-04-21,KTZ RAILWAY TICKET,2024-04-21,-3825540.97,-22002.02,DEBIT,Transport
KZ67269719619,2024-04-22,KFC ALMATY,2024-04-22,-5074294.44,-6829.27,DEBIT,Food & Dining
KZ67269719619,2024-04-22,KAZAKHTELECOM INTERNET,2024-04-22,-5386477.77,-5043.12,DEBIT,Utilities
KZ67269719619,2024-04-22,HALYK FINANCE LOAN,2024-04-22,-5470314.85,-83837.09,DEBIT,Loan & Finance
KZ67269719619,2024-04-24,INSURANCE PAYMENT,2024-04-24,-3990072.9,-9790.47,DEBIT,Loan & Finance
KZ67269719619,2024-04-24,CHOCOFOOD ORDER,2024-04-24,-4911845.91,-6515.83,DEBIT,Food & Dining
KZ67269719619,2024-04-24,STEAM GAMES,2024-04-24,-3980282.43,-20919.59,DEBIT,Entertainment
KZ67269719619,2024-04-24,ВОДОКАНАЛ PAYMENT,2024-04-24,-4357410.57,-5476.52,DEBIT,Utilities
KZ67269719619,2024-04-24,METRO CASH AND CARRY,2024-04-24,-4340011.42,-33595.79,DEBIT,Shopping
KZ67269719619,2024-04-26,AIR ASTANA TICKET,2024-04-26,-3698513.32,-68382.39,DEBIT,Transport
KZ67269719619,2024-04-26,WILDBERRIES KZ,2024-04-26,-4213905.25,-58037.47,DEBIT,Shopping
KZ67269719619,2024-04-27,STEAM GAMES,2024-04-27,-3562119.96,-12272.44,DEBIT,Entertainment
KZ67269719619,2024-04-27,STEAM GAMES,2024-04-27,-4151644.94,-19063.56,DEBIT,Entertainment
KZ67269719619,2024-04-28,NETFLIX SUBSCRIPTION,2024-04-28,-4916586.41,-4740.5,DEBIT,Entertainment
KZ67269719619,2024-04-28,SULPAK ELECTRONICS,2024-04-28,-3957947.35,-83837.09,DEBIT,Shopping
KZ67269719619,2024-04-28,HALYK FINANCE LOAN,2024-04-28,-4048744.3,-55271.1,DEBIT,Loan & Finance
KZ67269719619,2024-04-30,WOLT DELIVERY,2024-04-30,-6311032.8,-9527.78,DEBIT,Food & Dining
KZ67269719619,2024-04-30,GLOVO*ORDER,2024-04-30,-6206819.76,-5708.56,DEBIT,Food & Dining
KZ67269719619,2024-05-02,LOCAL CAFE,2024-05-02,-6408973.78,-2682.62,DEBIT,Food & Dining
KZ67269719619,2024-05-02,KFC ALMATY,2024-05-02,-6739106.2,-6156.34,DEBIT,Food & Dining
KZ67269719619,2024-05-03,HALYK FINANCE LOAN,2024-05-03,-7452555.1,-68521.1,DEBIT,Loan & Finance
KZ67269719619,2024-05-03,SALARY KASPI BANK,2024-05-03,-5540534.82,367179.77,CREDIT,Income
KZ67269719619,2024-05-03,ЖКХ КОММУНАЛКА,2024-05-03,-6934918.68,-35098.15,DEBIT,Utilities
KZ67269719619,2024-05-03,BURGER KING KZ,2024-05-03,-6893755.13,-4942.5,DEBIT,Food & Dining
KZ67269719619,2024-05-03,SULPAK ELECTRONICS,2024-05-03,-6888812.64,-88123.14,DEBIT,Shopping
KZ67269719619,2024-05-03,АЗС SINOOIL FUEL,2024-05-03,-6774271.42,-15983.07,DEBIT,Transport
KZ67269719619,2024-05-03,BEELINE KZ RECHARGE,2024-05-03,-6201111.2,-3531.76,DEBIT,Utilities
KZ67269719619,2024-05-04,INVIVO CLINIC,2024-05-04,-7047187.96,-17942.18,DEBIT,Healthcare
KZ67269719619,2024-05-04,MCDONALDS ALMATY,2024-05-04,-5915100.3,-2423.15,DEBIT,Food & Dining
KZ67269719619,2024-05-05,FREEDOM FINANCE EMI,2024-05-05,-6058428.69,-20395.25,DEBIT,Loan & Finance
KZ67269719619,2024-05-06,SKILLBOX KZ,2024-05-06,-6406291.15,-35023.71,DEBIT,Education
KZ67269719619,2024-05-06,HALYK FINANCE LOAN,2024-05-06,-5786914.14,-88123.14,DEBIT,Loan & Finance
KZ67269719619,2024-05-06,YOUTUBE PREMIUM,2024-05-06,-6702979.85,-990.0,DEBIT,Entertainment
KZ67269719619,2024-05-06,MCDONALDS ALMATY,2024-05-06,-6282223.06,-1652.84,DEBIT,Food & Dining
KZ67269719619,2024-05-06,FLY ARYSTAN,2024-05-06,-5939179.68,-24079.38,DEBIT,Transport
KZ67269719619,2024-05-07,SKILLBOX KZ,2024-05-07,-5883501.75,-53743.82,DEBIT,Education
KZ67269719619,2024-05-07,ВОДОКАНАЛ PAYMENT,2024-05-07,-5655669.88,-2215.28,DEBIT,Utilities
KZ67269719619,2024-05-08,FLY ARYSTAN,2024-05-08,-6639002.88,-53782.82,DEBIT,Transport
KZ67269719619,2024-05-08,STEAM GAMES,2024-05-08,-7384034.0,-14497.07,DEBIT,Entertainment
KZ67269719619,2024-05-09,GLOVO*ORDER,2024-05-09,-6287517.66,-5294.59,DEBIT,Food & Dining
KZ67269719619,2024-05-10,AIR ASTANA TICKET,2024-05-10,-7185502.96,-88123.14,DEBIT,Transport
KZ67269719619,2024-05-10,FREEDOM FINANCE EMI,2024-05-10,-5595161.56,-39626.73,DEBIT,Loan & Finance
KZ67269719619,2024-05-10,SULPAK ELECTRONICS,2024-05-10,-7778809.71,-74027.01,DEBIT,Shopping
KZ67269719619,2024-05-10,SPOTIFY PREMIUM,2024-05-10,-6289007.66,-1490.0,DEBIT,Entertainment
KZ67269719619,2024-05-11,FLY ARYSTAN,2024-05-11,-7527646.86,-63716.05,DEBIT,Transport
KZ67269719619,2024-05-11,KINOPARK TICKET,2024-05-11,-5790826.6,-3912.46,DEBIT,Entertainment
KZ67269719619,2024-05-12,KASPI SHOP PURCHASE,2024-05-12,-6585220.07,-88123.14,DEBIT,Shopping
KZ67269719619,2024-05-13,APTEKA SAINT LUKE,2024-05-13,-6678102.99,-3608.48,DEBIT,Healthcare
KZ67269719619,2024-05-13,WILDBERRIES KZ,2024-05-13,-6371267.44,-48012.65,DEBIT,Shopping
KZ67269719619,2024-05-14,BURGER KING KZ,2024-05-14,-6683900.33,-5797.34,DEBIT,Food & Dining
KZ67269719619,2024-05-14,METRO CASH AND CARRY,2024-05-14,-6023033.43,-44847.11,DEBIT,Shopping
KZ67269719619,2024-05-15,SKILLBOX KZ,2024-05-15,-5912677.16,-25741.06,DEBIT,Education
KZ67269719619,2024-05-15,KINOPARK TICKET,2024-05-15,-6941122.64,-4433.6,DEBIT,Entertainment
KZ67269719619,2024-05-15,SMALL SUPERMARKET,2024-05-15,-6197579.44,-9611.48,DEBIT,Shopping
KZ67269719619,2024-05-15,NETFLIX SUBSCRIPTION,2024-05-15,-6185280.42,-4990.0,DEBIT,Entertainment
KZ67269719619,2024-05-16,YANDEX GO RIDE,2024-05-16,-7528536.41,-889.54,DEBIT,Transport
KZ67269719619,2024-05-16,KCELL PAYMENT,2024-05-16,-6210880.91,-4061.15,DEBIT,Utilities
KZ67269719619,2024-05-16,SKILLBOX KZ,2024-05-16,-7097379.81,-50191.85,DEBIT,Education
KZ67269719619,2024-05-17,TECHNODOM KZ,2024-05-17,-7029245.78,-88123.14,DEBIT,Shopping
KZ67269719619,2024-05-17,KTZ RAILWAY TICKET,2024-05-17,-6758288.35,-19182.15,DEBIT,Transport
KZ67269719619,2024-05-17,АЗС SINOOIL FUEL,2024-05-17,-6301505.02,-12497.37,DEBIT,Transport
KZ67269719619,2024-05-17,HALYK FINANCE LOAN,2024-05-17,-5653454.6,-35010.36,DEBIT,Loan & Finance
KZ67269719619,2024-05-17,АЗС SINOOIL FUEL,2024-05-17,-7463930.81,-11375.72,DEBIT,Transport
KZ67269719619,2024-05-18,KASPI KREDIT PAYMENT,2024-05-18,-5829757.93,-38931.33,DEBIT,Loan & Finance
KZ67269719619,2024-05-18,GLOVO*ORDER,2024-05-18,-7351478.93,-5103.24,DEBIT,Food & Dining
KZ67269719619,2024-05-19,BEELINE KZ RECHARGE,2024-05-19,-5978186.32,-2736.8,DEBIT,Utilities
KZ67269719619,2024-05-19,MCDONALDS ALMATY,2024-05-19,-6187967.97,-2687.55,DEBIT,Food & Dining
KZ67269719619,2024-05-19,MEDICALCENTER KZ,2024-05-19,-5698791.0,-38137.43,DEBIT,Healthcare
KZ67269719619,2024-05-20,HALYK FINANCE LOAN,2024-05-20,-7616659.55,-88123.14,DEBIT,Loan & Finance
KZ67269719619,2024-05-20,WILDBERRIES KZ,2024-05-20,-6701989.85,-18089.52,DEBIT,Shopping
KZ67269719619,2024-05-20,WILDBERRIES KZ,2024-05-20,-6732949.86,-29970.01,DEBIT,Shopping
KZ67269719619,2024-05-20,SMALL SUPERMARKET,2024-05-20,-6786894.95,-12623.53,DEBIT,Shopping
KZ67269719619,2024-05-20,SMALL SUPERMARKET,2024-05-20,-6317782.27,-6749.47,DEBIT,Shopping
KZ67269719619,2024-05-21,AIR ASTANA TICKET,2024-05-21,-7323116.86,-88123.14,DEBIT,Transport
KZ67269719619,2024-05-21,AIR ASTANA TICKET,2024-05-21,-7704782.7,-88123.14,DEBIT,Transport
KZ67269719619,2024-05-21,BURGER KING KZ,2024-05-21,-7784672.47,-5862.76,DEBIT,Food & Dining
KZ67269719619,2024-05-21,KASPI KREDIT PAYMENT,2024-05-21,-6674494.51,-35491.63,DEBIT,Loan & Finance
KZ67269719619,2024-05-22,KFC ALMATY,2024-05-22,-5886936.1,-3434.35,DEBIT,Food & Dining
KZ67269719619,2024-05-22,STEAM GAMES,2024-05-22,-5618444.24,-23282.68,DEBIT,Entertainment
KZ67269719619,2024-05-22,KTZ RAILWAY TICKET,2024-05-22,-7369536.94,-18058.0,DEBIT,Transport
KZ67269719619,2024-05-22,АЗС SINOOIL FUEL,2024-05-22,-7346375.7,-13692.64,DEBIT,Transport
KZ67269719619,2024-05-22,WOLT DELIVERY,2024-05-22,-7332683.06,-9566.2,DEBIT,Food & Dining
KZ67269719619,2024-05-22,CHAPLIN CINEMA,2024-05-22,-5941489.28,-2309.59,DEBIT,Entertainment
KZ67269719619,2024-05-23,MAGNUM SUPERMARKET,2024-05-23,-6220957.33,-10076.41,DEBIT,Shopping
KZ67269719619,2024-05-24,CHOCOFOOD ORDER,2024-05-24,-6899820.53,-6065.4,DEBIT,Food & Dining
KZ67269719619,2024-05-24,FREEDOM FINANCE EMI,2024-05-24,-6180290.42,-41609.49,DEBIT,Loan & Finance
KZ67269719619,2024-05-24,SKILLBOX KZ,2024-05-24,-5975449.53,-33960.25,DEBIT,Education
KZ67269719619,2024-05-24,KASPI SHOP PURCHASE,2024-05-24,-6138680.93,-80252.24,DEBIT,Shopping
KZ67269719619,2024-05-25,COURSERA SUBSCRIPTION,2024-05-25,-5555534.82,-15000.0,DEBIT,Education
KZ67269719619,2024-05-25,CHOCOFOOD ORDER,2024-05-25,-5660653.57,-4983.68,DEBIT,Food & Dining
KZ67269719619,2024-05-26,WILDBERRIES KZ,2024-05-26,-6280570.23,-59612.9,DEBIT,Shopping
KZ67269719619,2024-05-26,COURSERA SUBSCRIPTION,2024-05-26,-6038033.43,-15000.0,DEBIT,Education
KZ67269719619,2024-05-26,INDRIVE TRIP,2024-05-26,-6936689.04,-1770.35,DEBIT,Transport
KZ67269719619,2024-05-27,AIR ASTANA TICKET,2024-05-27,-6497096.92,-88123.14,DEBIT,Transport
KZ67269719619,2024-05-27,INSURANCE PAYMENT,2024-05-27,-6800689.49,-13794.54,DEBIT,Loan & Finance
KZ67269719619,2024-05-28,KASPI KREDIT PAYMENT,2024-05-28,-7234993.72,-49490.76,DEBIT,Loan & Finance
KZ67269719619,2024-05-28,KAZAKHTELECOM INTERNET,2024-05-28,-6323254.79,-5472.52,DEBIT,Utilities
KZ67269719619,2024-05-30,ЖКХ КОММУНАЛКА,2024-05-30,-8050608.16,-41143.8,DEBIT,Utilities
KZ67269719619,2024-05-30,NETFLIX SUBSCRIPTION,2024-05-30,-8267203.2,-5239.5,DEBIT,Entertainment
KZ67269719619,2024-05-30,CHOCOFOOD ORDER,2024-05-30,-7921024.62,-7424.51,DEBIT,Food & Dining
KZ67269719619,2024-05-30,WOLT DELIVERY,2024-05-30,-9417044.02,-11735.75,DEBIT,Food & Dining
KZ67269719619,2024-05-30,HALYK FINANCE LOAN,2024-05-30,-9185913.26,-56720.49,DEBIT,Loan & Finance
KZ67269719619,2024-05-31,METRO CASH AND CARRY,2024-05-31,-7615573.2,-18003.3,DEBIT,Shopping
KZ67269719619,2024-05-31,COURSERA SUBSCRIPTION,2024-05-31,-9127628.27,-15750.0,DEBIT,Education
KZ67269719619,2024-05-31,METRO CASH AND CARRY,2024-05-31,-7680197.92,-25821.64,DEBIT,Shopping
KZ67269719619,2024-05-31,АЗС SINOOIL FUEL,2024-05-31,-9025523.23,-12344.46,DEBIT,Transport
KZ67269719619,2024-06-01,MCDONALDS ALMATY,2024-06-01,-7748169.8,-4940.76,DEBIT,Food & Dining
KZ67269719619,2024-06-01,ВОДОКАНАЛ PAYMENT,2024-06-01,-8247330.81,-6054.14,DEBIT,Utilities
KZ67269719619,2024-06-02,TECHNODOM KZ,2024-06-02,-8590762.12,-86355.03,DEBIT,Shopping
KZ67269719619,2024-06-02,LOCAL CAFE,2024-06-02,-9316653.4,-2227.9,DEBIT,Food & Dining
KZ67269719619,2024-06-02,KINOPARK TICKET,2024-06-02,-7802506.55,-5072.57,DEBIT,Entertainment
KZ67269719619,2024-06-03,MCDONALDS ALMATY,2024-06-03,-7923109.33,-2084.71,DEBIT,Food & Dining
KZ67269719619,2024-06-03,APTEKA SAINT LUKE,2024-06-03,-8599705.7,-2664.59,DEBIT,Healthcare
KZ67269719619,2024-06-03,KINOPARK TICKET,2024-06-03,-8884850.93,-4442.03,DEBIT,Entertainment
KZ67269719619,2024-06-03,SALARY KASPI BANK,2024-06-03,-7424859.83,359812.64,CREDIT,Income
KZ67269719619,2024-06-03,ВОДОКАНАЛ PAYMENT,2024-06-03,-7786178.92,-2193.73,DEBIT,Utilities
KZ67269719619,2024-06-04,KINOPARK TICKET,2024-06-04,-8887126.08,-2275.15,DEBIT,Entertainment
KZ67269719619,2024-06-04,YOUTUBE PREMIUM,2024-06-04,-8591801.62,-1039.5,DEBIT,Entertainment
KZ67269719619,2024-06-05,UNIVERSITY TUITION,2024-06-05,-8009464.36,-86355.03,DEBIT,Education
KZ67269719619,2024-06-06,HALYK FINANCE LOAN,2024-06-06,-8223318.23,-86355.03,DEBIT,Loan & Finance
KZ67269719619,2024-06-06,CHOCOFOOD ORDER,2024-06-06,-8228335.36,-5017.14,DEBIT,Food & Dining
KZ67269719619,2024-06-06,INDRIVE TRIP,2024-06-06,-9419316.16,-2272.14,DEBIT,Transport
KZ67269719619,2024-06-06,SKILLBOX KZ,2024-06-06,-9284123.51,-41140.75,DEBIT,Education
KZ67269719619,2024-06-06,LOCAL CAFE,2024-06-06,-8357463.86,-1892.85,DEBIT,Food & Dining
KZ67269719619,2024-06-06,WILDBERRIES KZ,2024-06-06,-7783985.19,-35815.39,DEBIT,Shopping
KZ67269719619,2024-06-07,YANDEX GO RIDE,2024-06-07,-8719201.65,-2507.51,DEBIT,Transport
KZ67269719619,2024-06-07,NETFLIX SUBSCRIPTION,2024-06-07,-8597041.12,-5239.5,DEBIT,Entertainment
KZ67269719619,2024-06-07,KASPI KREDIT PAYMENT,2024-06-07,-8491408.31,-86355.03,DEBIT,Loan & Finance
KZ67269719619,2024-06-08,BURGER KING KZ,2024-06-08,-8642788.4,-5620.4,DEBIT,Food & Dining
KZ67269719619,2024-06-09,YANDEX GO RIDE,2024-06-09,-8829596.79,-4057.89,DEBIT,Transport
KZ67269719619,2024-06-09,INDRIVE TRIP,2024-06-09,-8269215.98,-2012.77,DEBIT,Transport
KZ67269719619,2024-06-10,UDEMY COURSE,2024-06-10,-8617802.51,-14937.28,DEBIT,Education
KZ67269719619,2024-06-10,KFC ALMATY,2024-06-10,-9430299.5,-7688.7,DEBIT,Food & Dining
KZ67269719619,2024-06-10,FLY ARYSTAN,2024-06-10,-8668535.94,-25747.54,DEBIT,Transport
KZ67269719619,2024-06-10,KINOPARK TICKET,2024-06-10,-8602865.24,-3159.53,DEBIT,Entertainment
KZ67269719619,2024-06-11,KTZ RAILWAY TICKET,2024-06-11,-8626046.71,-7195.93,DEBIT,Transport
KZ67269719619,2024-06-11,LOCAL CAFE,2024-06-11,-7743229.04,-4184.84,DEBIT,Food & Dining
KZ67269719619,2024-06-11,INSURANCE PAYMENT,2024-06-11,-7797433.98,-11255.06,DEBIT,Loan & Finance
KZ67269719619,2024-06-11,KINOPARK TICKET,2024-06-11,-9311541.7,-4121.83,DEBIT,Entertainment
KZ67269719619,2024-06-11,CHAPLIN CINEMA,2024-06-11,-9318953.24,-2299.83,DEBIT,Entertainment
KZ67269719619,2024-06-12,TECHNODOM KZ,2024-06-12,-8355571.01,-86355.03,DEBIT,Shopping
KZ67269719619,2024-06-12,MAGNUM SUPERMARKET,2024-06-12,-8261963.7,-14632.89,DEBIT,Shopping
KZ67269719619,2024-06-13,MCDONALDS ALMATY,2024-06-13,-8229885.31,-1549.95,DEBIT,Food & Dining
KZ67269719619,2024-06-13,APTEKA SAINT LUKE,2024-06-13,-9196376.74,-10463.48,DEBIT,Healthcare
KZ67269719619,2024-06-14,KFC ALMATY,2024-06-14,-7913600.11,-4361.36,DEBIT,Food & Dining
KZ67269719619,2024-06-14,SULPAK ELECTRONICS,2024-06-14,-7511214.87,-86355.03,DEBIT,Shopping
KZ67269719619,2024-06-15,LOCAL CAFE,2024-06-15,-8618850.78,-1048.26,DEBIT,Food & Dining
KZ67269719619,2024-06-15,SULPAK ELECTRONICS,2024-06-15,-9111878.27,-86355.03,DEBIT,Shopping
KZ67269719619,2024-06-15,UNIVERSITY TUITION,2024-06-15,-9405308.27,-86355.03,DEBIT,Education
KZ67269719619,2024-06-16,TECHNODOM KZ,2024-06-16,-8136963.2,-86355.03,DEBIT,Shopping
KZ67269719619,2024-06-18,MEDICALCENTER KZ,2024-06-18,-7654376.27,-38803.07,DEBIT,Healthcare
KZ67269719619,2024-06-18,INVIVO CLINIC,2024-06-18,-8637167.99,-8183.56,DEBIT,Healthcare
KZ67269719619,2024-06-19,SPOTIFY PREMIUM,2024-06-19,-9129192.77,-1564.5,DEBIT,Entertainment
KZ67269719619,2024-06-19,ЖКХ КОММУНАЛКА,2024-06-19,-8926823.74,-18531.62,DEBIT,Utilities
KZ67269719619,2024-06-19,MEDICALCENTER KZ,2024-06-19,-8908292.12,-19783.13,DEBIT,Healthcare
KZ67269719619,2024-06-19,YANDEX GO RIDE,2024-06-19,-7909238.75,-3352.87,DEBIT,Transport
KZ67269719619,2024-06-19,KTZ RAILWAY TICKET,2024-06-19,-8733229.21,-14027.55,DEBIT,Transport
KZ67269719619,2024-06-19,KASPI KREDIT PAYMENT,2024-06-19,-8716694.14,-48158.2,DEBIT,Loan & Finance
KZ67269719619,2024-06-19,SMALL SUPERMARKET,2024-06-19,-8501351.44,-9943.13,DEBIT,Shopping
KZ67269719619,2024-06-20,MEDICALCENTER KZ,2024-06-20,-8850550.47,-18480.08,DEBIT,Healthcare
KZ67269719619,2024-06-21,ВОДОКАНАЛ PAYMENT,2024-06-21,-8822565.63,-2981.4,DEBIT,Utilities
KZ67269719619,2024-06-21,TECHNODOM KZ,2024-06-21,-7739044.2,-58846.28,DEBIT,Shopping
KZ67269719619,2024-06-21,KASPI SHOP PURCHASE,2024-06-21,-9242982.76,-46606.02,DEBIT,Shopping
KZ67269719619,2024-06-21,LOCAL CAFE,2024-06-21,-8504407.08,-3055.64,DEBIT,Food & Dining
KZ67269719619,2024-06-21,АЗС SINOOIL FUEL,2024-06-21,-9307419.87,-18719.74,DEBIT,Transport
KZ67269719619,2024-06-22,KCELL PAYMENT,2024-06-22,-9422610.8,-3294.64,DEBIT,Utilities
KZ67269719619,2024-06-22,AIR ASTANA TICKET,2024-06-22,-9013178.77,-86355.03,DEBIT,Transport
KZ67269719619,2024-06-22,INDRIVE TRIP,2024-06-22,-8628984.44,-2937.73,DEBIT,Transport
KZ67269719619,2024-06-23,TELE2 KZ PAYMENT,2024-06-23,-8888508.98,-1382.9,DEBIT,Utilities
KZ67269719619,2024-06-23,CHOCOFOOD ORDER,2024-06-23,-8241276.67,-8812.62,DEBIT,Food & Dining
KZ67269719619,2024-06-23,FLY ARYSTAN,2024-06-23,-8405053.27,-47589.42,DEBIT,Transport
KZ67269719619,2024-06-24,KFC ALMATY,2024-06-24,-9314425.5,-2883.8,DEBIT,Food & Dining
KZ67269719619,2024-06-24,UNIVERSITY TUITION,2024-06-24,-7597569.9,-86355.03,DEBIT,Education
KZ67269719619,2024-06-26,YOUTUBE PREMIUM,2024-06-26,-9285163.01,-1039.5,DEBIT,Entertainment
KZ67269719619,2024-06-26,ВОДОКАНАЛ PAYMENT,2024-06-26,-8825538.91,-2973.27,DEBIT,Utilities
KZ67269719619,2024-06-26,YANDEX GO RIDE,2024-06-26,-8232464.05,-2578.74,DEBIT,Transport
KZ67269719619,2024-06-27,AIR ASTANA TICKET,2024-06-27,-8819584.24,-86355.03,DEBIT,Transport
KZ67269719619,2024-06-27,INSURANCE PAYMENT,2024-06-27,-7819530.85,-17024.3,DEBIT,Loan & Finance
KZ67269719619,2024-06-27,LOCAL CAFE,2024-06-27,-8832070.39,-2473.6,DEBIT,Food & Dining
KZ67269719619,2024-06-27,HALYK FINANCE LOAN,2024-06-27,-7905885.88,-86355.03,DEBIT,Loan & Finance
KZ67269719619,2024-06-27,YANDEX GO RIDE,2024-06-27,-9288700.13,-3537.12,DEBIT,Transport
KZ67269719619,2024-06-27,METRO CASH AND CARRY,2024-06-27,-8880408.91,-29858.44,DEBIT,Shopping
KZ67269719619,2024-06-29,CHAPLIN CINEMA,2024-06-29,-9358951.04,-3164.98,DEBIT,Entertainment
KZ67269719619,2024-06-29,INSURANCE PAYMENT,2024-06-29,-10384325.14,-8582.11,DEBIT,Loan & Finance
KZ67269719619,2024-06-29,KASPI SHOP PURCHASE,2024-06-29,-9657698.18,-86277.12,DEBIT,Shopping
KZ67269719619,2024-06-29,MCDONALDS ALMATY,2024-06-29,-9099667.93,-2833.23,DEBIT,Food & Dining
KZ67269719619,2024-07-01,ALMATY ENERGO ELECTRIC,2024-07-01,-10620028.09,-10856.72,DEBIT,Utilities
KZ67269719619,2024-07-02,GLOVO*ORDER,2024-07-02,-11086099.69,-13540.99,DEBIT,Food & Dining
KZ67269719619,2024-07-02,HALYK FINANCE LOAN,2024-07-02,-10200860.78,-86277.12,DEBIT,Loan & Finance
KZ67269719619,2024-07-02,TELE2 KZ PAYMENT,2024-07-02,-10283976.9,-1437.35,DEBIT,Utilities
KZ67269719619,2024-07-02,CHOCOFOOD ORDER,2024-07-02,-10687680.62,-10794.73,DEBIT,Food & Dining
KZ67269719619,2024-07-02,FREEDOM FINANCE EMI,2024-07-02,-11339406.62,-38882.23,DEBIT,Loan & Finance
KZ67269719619,2024-07-03,BURGER KING KZ,2024-07-03,-9900332.42,-4969.44,DEBIT,Food & Dining
KZ67269719619,2024-07-03,METRO CASH AND CARRY,2024-07-03,-9405062.44,-46111.4,DEBIT,Shopping
KZ67269719619,2024-07-03,METRO CASH AND CARRY,2024-07-03,-9139166.4,-39498.47,DEBIT,Shopping
KZ67269719619,2024-07-03,SALARY KASPI BANK,2024-07-03,-9070811.49,359488.02,CREDIT,Income
KZ67269719619,2024-07-04,MAGNUM SUPERMARKET,2024-07-04,-11447608.81,-8503.66,DEBIT,Shopping
KZ67269719619,2024-07-04,SKILLBOX KZ,2024-07-04,-9177413.78,-38247.38,DEBIT,Education
KZ67269719619,2024-07-04,BEELINE KZ RECHARGE,2024-07-04,-9087474.46,-2935.34,DEBIT,Utilities
KZ67269719619,2024-07-04,YANDEX GO RIDE,2024-07-04,-10796846.49,-3227.71,DEBIT,Transport
KZ67269719619,2024-07-05,BURGER KING KZ,2024-07-05,-11432060.95,-4112.98,DEBIT,Food & Dining
KZ67269719619,2024-07-05,MAGNUM SUPERMARKET,2024-07-05,-9429537.67,-24475.23,DEBIT,Shopping
KZ67269719619,2024-07-05,SMALL SUPERMARKET,2024-07-05,-9485143.93,-4789.22,DEBIT,Shopping
KZ67269719619,2024-07-06,TECHNODOM KZ,2024-07-06,-11427947.97,-86277.12,DEBIT,Shopping
KZ67269719619,2024-07-07,UNIVERSITY TUITION,2024-07-07,-11185638.74,-86277.12,DEBIT,Education
KZ67269719619,2024-07-08,OLYMPIC PLUS CLINIC,2024-07-08,-10433410.54,-29345.0,DEBIT,Healthcare
KZ67269719619,2024-07-08,KASPI SHOP PURCHASE,2024-07-08,-10888813.3,-86277.12,DEBIT,Shopping
KZ67269719619,2024-07-08,SMALL SUPERMARKET,2024-07-08,-9974403.99,-7621.98,DEBIT,Shopping
KZ67269719619,2024-07-08,WOLT DELIVERY,2024-07-08,-9765023.78,-3019.41,DEBIT,Food & Dining
